FL_DATE,ORIGIN_CITY_NAME,DEST_CITY_NAME,DEST_STATE_NM,DEP_DELAY,ARR_DELAY
11/1/2022,"New York, NY","Phoenix, AZ",Arizona,-3,-5
11/1/2022,"New York, NY","Phoenix, AZ",Arizona,-2,-42
11/1/2022,"New York, NY","Phoenix, AZ",Arizona,21,-25
11/1/2022,"New York, NY","Phoenix, AZ",Arizona,21,-11
11/1/2022,"New York, NY","Phoenix, AZ",Arizona,32,18
11/1/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-16,-24
11/1/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-15,-42
11/1/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-8,-42
11/1/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-6,-31
11/1/2022,"New York, NY","Pittsburgh, PA",Pennsylvania,-6,-28
11/1/2022,"New York, NY","Ponce, PR",Puerto Rico,170,146
11/1/2022,"New York, NY","Palm Springs, CA",California,2,-24
11/1/2022,"New York, NY","Portland, ME",Maine,-9,-18
11/1/2022,"New York, NY","Portland, ME",Maine,-5,-22
11/1/2022,"New York, NY","Portland, ME",Maine,-5,29
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-14,-16
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-13,-30
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-12,-28
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-12,-20
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-7,-37
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-7,-10
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-5,-27
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-5,-6
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-4,-17
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-4,-11
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-3,-15
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-2,-8
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,-1,-27
11/1/2022,"New York, NY","Raleigh/Durham, NC",North Carolina,10,-3
11/1/2022,"New York, NY","Richmond, VA",Virginia,-11,-24
11/1/2022,"New York, NY","Richmond, VA",Virginia,-5,-9
11/1/2022,"New York, NY","Richmond, VA",Virginia,-4,-30
11/1/2022,"New York, NY","Richmond, VA",Virginia,-1,-12
11/1/2022,"New York, NY","Richmond, VA",Virginia,0,-15
11/1/2022,"New York, NY","Rochester, NY",New York,-9,-17
11/1/2022,"New York, NY","Rochester, NY",New York,-5,-18
11/1/2022,"New York, NY","Rochester, NY",New York,-5,-15
11/1/2022,"New York, NY","Rochester, NY",New York,-3,-20
11/1/2022,"New York, NY","Rochester, NY",New York,-3,1
11/1/2022,"New York, NY","Rochester, NY",New York,20,3
11/1/2022,"New York, NY","Fort Myers, FL",Florida,-5,-3
11/1/2022,"New York, NY","Fort Myers, FL",Florida,-1,-4
11/1/2022,"New York, NY","Fort Myers, FL",Florida,23,21
11/1/2022,"New York, NY","San Diego, CA",California,-10,-53
11/1/2022,"New York, NY","San Diego, CA",California,-4,-40
11/1/2022,"New York, NY","San Diego, CA",California,-2,-28
11/1/2022,"New York, NY","San Diego, CA",California,-1,-32
11/1/2022,"New York, NY","San Diego, CA",California,0,-44
11/1/2022,"New York, NY","San Diego, CA",California,1,-32
11/1/2022,"New York, NY","San Diego, CA",California,8,-28
11/1/2022,"New York, NY","San Antonio, TX",Texas,-7,-7
11/1/2022,"New York, NY","Savannah, GA",Georgia,-5,-10
11/1/2022,"New York, NY","Savannah, GA",Georgia,-5,3
11/1/2022,"New York, NY","Savannah, GA",Georgia,-2,-3
11/1/2022,"New York, NY","Savannah, GA",Georgia,0,4
11/1/2022,"New York, NY","Savannah, GA",Georgia,30,22
11/1/2022,"New York, NY","Seattle, WA",Washington,-14,-45
11/1/2022,"New York, NY","Seattle, WA",Washington,-4,-28
11/1/2022,"New York, NY","Seattle, WA",Washington,-3,-45
11/1/2022,"New York, NY","Seattle, WA",Washington,-2,-28
11/1/2022,"New York, NY","Seattle, WA",Washington,0,-19
11/1/2022,"New York, NY","Seattle, WA",Washington,4,-24
11/1/2022,"New York, NY","Seattle, WA",Washington,6,-39
11/1/2022,"New York, NY","Seattle, WA",Washington,76,34
11/1/2022,"New York, NY","San Francisco, CA",California,-9,-54
11/1/2022,"New York, NY","San Francisco, CA",California,-7,-42
11/1/2022,"New York, NY","San Francisco, CA",California,-6,-38
11/1/2022,"New York, NY","San Francisco, CA",California,-5,-37
11/1/2022,"New York, NY","San Francisco, CA",California,-4,-39
11/1/2022,"New York, NY","San Francisco, CA",California,-4,-39
11/1/2022,"New York, NY","San Francisco, CA",California,-4,13
11/1/2022,"New York, NY","San Francisco, CA",California,-2,-34
11/1/2022,"New York, NY","San Francisco, CA",California,-2,-29
11/1/2022,"New York, NY","San Francisco, CA",California,-1,-27
11/1/2022,"New York, NY","San Francisco, CA",California,1,-40
11/1/2022,"New York, NY","San Francisco, CA",California,2,-12
11/1/2022,"New York, NY","San Francisco, CA",California,5,-16
11/1/2022,"New York, NY","San Francisco, CA",California,10,-34
11/1/2022,"New York, NY","San Francisco, CA",California,11,-28
11/1/2022,"New York, NY","San Francisco, CA",California,13,-12
11/1/2022,"New York, NY","San Francisco, CA",California,19,-5
11/1/2022,"New York, NY","San Francisco, CA",California,24,-21
11/1/2022,"New York, NY","San Francisco, CA",California,32,2
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,-9,-20
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,-5,-5
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,-3,-23
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,-1,-18
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,8,-16
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,13,7
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,25,14
11/1/2022,"New York, NY","San Juan, PR",Puerto Rico,25,19
11/1/2022,"New York, NY","Salt Lake City, UT",Utah,-6,-21
11/1/2022,"New York, NY","Salt Lake City, UT",Utah,-2,-40
11/1/2022,"New York, NY","Salt Lake City, UT",Utah,-2,-29
11/1/2022,"New York, NY","Salt Lake City, UT",Utah,-2,-27
11/1/2022,"New York, NY","Salt Lake City, UT",Utah,-1,-38
11/1/2022,"New York, NY","Salt Lake City, UT",Utah,-1,-37
11/1/2022,"New York, NY","Salt Lake City, UT",Utah,10,-16
11/1/2022,"New York, NY","Sacramento, CA",California,-4,-47
11/1/2022,"New York, NY","Santa Ana, CA",California,-4,-13
11/1/2022,"New York, NY","Sarasota/Bradenton, FL",Florida,-8,-20
11/1/2022,"New York, NY","Syracuse, NY",New York,-5,-18
11/1/2022,"New York, NY","Syracuse, NY",New York,-5,-10
11/1/2022,"New York, NY","Syracuse, NY",New York,-2,-7
11/1/2022,"New York, NY","Syracuse, NY",New York,10,5
11/1/2022,"New York, NY","Syracuse, NY",New York,13,9
11/1/2022,"New York, NY","Syracuse, NY",New York,39,16
11/1/2022,"New York, NY","Tampa, FL",Florida,-8,-4
11/1/2022,"New York, NY","Tampa, FL",Florida,-7,-23
11/1/2022,"New York, NY","Tampa, FL",Florida,-3,-36
11/1/2022,"New York, NY","Tampa, FL",Florida,-2,-22
11/1/2022,"New York, NY","Tampa, FL",Florida,-2,-20
11/1/2022,"New York, NY","Tampa, FL",Florida,12,5
11/1/2022,"New York, NY","Tampa, FL",Florida,37,26
11/1/2022,"New York, NY","Tampa, FL",Florida,215,205
11/1/2022,"New York, NY","Albany, NY",New York,-6,-20
11/1/2022,"New York, NY","Albany, NY",New York,-6,-11
11/1/2022,"New York, NY","Albany, NY",New York,-5,-6
11/1/2022,"New York, NY","Albany, NY",New York,1,-8
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-11,-21
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-9,-13
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-8,-14
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-8,-7
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-6,-23
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-6,-20
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-5,11
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-4,-25
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-4,-16
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-4,-3
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-3,-26
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-3,-15
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-3,-10
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-2,-21
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-2,-9
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-1,-29
11/1/2022,"New York, NY","Atlanta, GA",Georgia,-1,12
11/1/2022,"New York, NY","Atlanta, GA",Georgia,3,-24
11/1/2022,"New York, NY","Atlanta, GA",Georgia,4,30
11/1/2022,"New York, NY","Atlanta, GA",Georgia,9,-12
11/1/2022,"New York, NY","Atlanta, GA",Georgia,9,4
11/1/2022,"New York, NY","Atlanta, GA",Georgia,19,-5
11/1/2022,"New York, NY","Atlanta, GA",Georgia,19,10
11/1/2022,"New York, NY","Atlanta, GA",Georgia,123,82
11/1/2022,"New York, NY","Asheville, NC",North Carolina,-5,-31
11/1/2022,"New York, NY","Asheville, NC",North Carolina,-5,-8
11/1/2022,"New York, NY","Hartford, CT",Connecticut,-5,-23
11/1/2022,"New York, NY","Hartford, CT",Connecticut,-4,-25
11/1/2022,"New York, NY","Hartford, CT",Connecticut,0,-4
11/1/2022,"New York, NY","Bangor, ME",Maine,-14,-18
11/1/2022,"New York, NY","Bangor, ME",Maine,-10,-23
11/1/2022,"New York, NY","Bangor, ME",Maine,-4,-19
11/1/2022,"New York, NY","Bangor, ME",Maine,17,11
11/1/2022,"New York, NY","Birmingham, AL",Alabama,-8,26
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-11,-31
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-10,-3
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-10,-1
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-9,-2
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-7,-11
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-6,-10
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-3,-30
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-3,5
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-2,-27
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-2,18
11/1/2022,"New York, NY","Nashville, TN",Tennessee,-1,-17
11/1/2022,"New York, NY","Nashville, TN",Tennessee,1,-3
11/1/2022,"New York, NY","Nashville, TN",Tennessee,2,-35
11/1/2022,"New York, NY","Nashville, TN",Tennessee,69,54
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-17,2
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-14,-13
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-13,-20
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-13,15
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-12,26
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-11,-38
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-11,-23
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-11,-10
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-11,7
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-10,-21
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-10,-9
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-9,-11
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-8,-32
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-8,-12
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-8,-4
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-7,-11
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-7,-7
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-7,-2
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-7,11
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-6,-34
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-6,-10
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-6,-2
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-6,9
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-5,-19
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-5,-10
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-5,3
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-4,-11
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-4,11
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-3,-24
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-2,-19
11/1/2022,"New York, NY","Boston, MA",Massachusetts,-1,-6
11/1/2022,"New York, NY","Boston, MA",Massachusetts,0,-14
11/1/2022,"New York, NY","Burlington, VT",Vermont,-13,-5
11/1/2022,"New York, NY","Burlington, VT",Vermont,-5,-44
11/1/2022,"New York, NY","Burlington, VT",Vermont,-1,-19
11/1/2022,"New York, NY","Buffalo, NY",New York,-12,-36
11/1/2022,"New York, NY","Buffalo, NY",New York,-6,-27
11/1/2022,"New York, NY","Buffalo, NY",New York,-5,-5
11/1/2022,"New York, NY","Buffalo, NY",New York,-4,8
11/1/2022,"New York, NY","Buffalo, NY",New York,-3,-5
11/1/2022,"New York, NY","Baltimore, MD",Maryland,NA,NA
11/1/2022,"New York, NY","Baltimore, MD",Maryland,-8,-7
11/1/2022,"New York, NY","Baltimore, MD",Maryland,-1,-6
11/1/2022,"New York, NY","Columbia, SC",South Carolina,-11,4
11/1/2022,"New York, NY","Charlottesville, VA",Virginia,-10,-38
11/1/2022,"New York, NY","Charlottesville, VA",Virginia,-10,-25
11/1/2022,"New York, NY","Charlottesville, VA",Virginia,-10,7
11/1/2022,"New York, NY","Charlottesville, VA",Virginia,-5,27
11/1/2022,"New York, NY","Charlottesville, VA",Virginia,0,-14
11/1/2022,"New York, NY","Charleston, SC",South Carolina,-8,-11
11/1/2022,"New York, NY","Charleston, SC",South Carolina,-5,-29
11/1/2022,"New York, NY","Charleston, SC",South Carolina,-5,-18
11/1/2022,"New York, NY","Charleston, SC",South Carolina,-4,-33
11/1/2022,"New York, NY","Charleston, SC",South Carolina,-4,-5
11/1/2022,"New York, NY","Charleston, SC",South Carolina,-4,29
11/1/2022,"New York, NY","Charleston, SC",South Carolina,14,17
11/1/2022,"New York, NY","Cleveland, OH",Ohio,-12,-7
11/1/2022,"New York, NY","Cleveland, OH",Ohio,-10,-12
11/1/2022,"New York, NY","Cleveland, OH",Ohio,-6,-28
11/1/2022,"New York, NY","Cleveland, OH",Ohio,-6,11
11/1/2022,"New York, NY","Cleveland, OH",Ohio,-5,1
11/1/2022,"New York, NY","Cleveland, OH",Ohio,-3,-20
11/1/2022,"New York, NY","Cleveland, OH",Ohio,0,-8
11/1/2022,"New York, NY","Cleveland, OH",Ohio,6,15
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-11,-1
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-10,-2
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-9,-30
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-9,-21
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-9,-12
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-9,-8
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-7,-18
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-7,14
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-6,-20
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-5,-18
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-5,-4
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-5,3
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,-3,-8
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,15,19
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,30,29
11/1/2022,"New York, NY","Charlotte, NC",North Carolina,49,53
11/1/2022,"New York, NY","Columbus, OH",Ohio,-15,5
11/1/2022,"New York, NY","Columbus, OH",Ohio,-13,-31
11/1/2022,"New York, NY","Columbus, OH",Ohio,-10,-28
11/1/2022,"New York, NY","Columbus, OH",Ohio,-10,-24
11/1/2022,"New York, NY","Columbus, OH",Ohio,-9,-15
11/1/2022,"New York, NY","Columbus, OH",Ohio,-8,-2
11/1/2022,"New York, NY","Columbus, OH",Ohio,-6,-20
11/1/2022,"New York, NY","Columbus, OH",Ohio,-5,-16
11/1/2022,"New York, NY","Columbus, OH",Ohio,-4,-20
11/1/2022,"New York, NY","Columbus, OH",Ohio,-4,-14
11/1/2022,"New York, NY","Columbus, OH",Ohio,-3,-22
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,-7,-3
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,-5,1
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,-5,28
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,-4,-14
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,-3,-5
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,-2,-41
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,22,6
11/1/2022,"New York, NY","Cincinnati, OH",Kentucky,152,136
11/1/2022,"New York, NY","Dallas, TX",Texas,-5,3
11/1/2022,"New York, NY","Dallas, TX",Texas,-4,-12
11/1/2022,"New York, NY","Dallas, TX",Texas,-3,-14
11/1/2022,"New York, NY","Dallas, TX",Texas,-3,13
11/1/2022,"New York, NY","Dayton, OH",Ohio,-6,-29
11/1/2022,"New York, NY","Dayton, OH",Ohio,-1,-1
11/1/2022,"New York, NY","Washington, DC",Virginia,-14,5
11/1/2022,"New York, NY","Washington, DC",Virginia,-11,-14
11/1/2022,"New York, NY","Washington, DC",Virginia,-10,-14
11/1/2022,"New York, NY","Washington, DC",Virginia,-10,19
11/1/2022,"New York, NY","Washington, DC",Virginia,-8,-9
11/1/2022,"New York, NY","Washington, DC",Virginia,-8,2
11/1/2022,"New York, NY","Washington, DC",Virginia,-7,-11
11/1/2022,"New York, NY","Washington, DC",Virginia,-7,-8
11/1/2022,"New York, NY","Washington, DC",Virginia,-7,-3
11/1/2022,"New York, NY","Washington, DC",Virginia,-7,26
11/1/2022,"New York, NY","Washington, DC",Virginia,-4,-21
11/1/2022,"New York, NY","Washington, DC",Virginia,-4,-20
11/1/2022,"New York, NY","Washington, DC",Virginia,-3,-22
11/1/2022,"New York, NY","Washington, DC",Virginia,-3,-14
11/1/2022,"New York, NY","Washington, DC",Virginia,2,9
11/1/2022,"New York, NY","Washington, DC",Virginia,10,NA
11/1/2022,"New York, NY","Washington, DC",Virginia,15,20
11/1/2022,"New York, NY","Washington, DC",Virginia,17,44
11/1/2022,"New York, NY","Washington, DC",Virginia,25,44
11/1/2022,"New York, NY","Washington, DC",Virginia,44,60
11/1/2022,"New York, NY","Washington, DC",Virginia,71,68
11/1/2022,"New York, NY","Washington, DC",Virginia,140,143
11/1/2022,"New York, NY","Washington, DC",Virginia,150,131
11/1/2022,"New York, NY","Washington, DC",Virginia,472,508
11/1/2022,"New York, NY","Denver, CO",Colorado,-11,-46
11/1/2022,"New York, NY","Denver, CO",Colorado,-10,-52
11/1/2022,"New York, NY","Denver, CO",Colorado,-8,-30
11/1/2022,"New York, NY","Denver, CO",Colorado,-6,-37
11/1/2022,"New York, NY","Denver, CO",Colorado,-5,-38
11/1/2022,"New York, NY","Denver, CO",Colorado,-5,-22
11/1/2022,"New York, NY","Denver, CO",Colorado,-4,-44
11/1/2022,"New York, NY","Denver, CO",Colorado,-4,-32
11/1/2022,"New York, NY","Denver, CO",Colorado,-4,-14
11/1/2022,"New York, NY","Denver, CO",Colorado,-2,-28
11/1/2022,"New York, NY","Denver, CO",Colorado,-1,-36
11/1/2022,"New York, NY","Denver, CO",Colorado,0,-29
11/1/2022,"New York, NY","Denver, CO",Colorado,5,-38
11/1/2022,"New York, NY","Denver, CO",Colorado,18,-23
11/1/2022,"New York, NY","Denver, CO",Colorado,62,18
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-8,-31
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-8,-28
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-8,-21
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-8,-8
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-7,-6
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-6,-26
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-6,-25
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-5,-18
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-5,-18
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-5,-14
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-4,-31
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-4,-15
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-4,-9
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-3,-21
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-3,-17
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-3,-12
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,-1,-24
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,15,-6
11/1/2022,"New York, NY","Dallas/Fort Worth, TX",Texas,106,88
11/1/2022,"New York, NY","Des Moines, IA",Iowa,-4,-3
11/1/2022,"New York, NY","Detroit, MI",Michigan,-10,1
11/1/2022,"New York, NY","Detroit, MI",Michigan,-8,-8
11/1/2022,"New York, NY","Detroit, MI",Michigan,-7,-44
11/1/2022,"New York, NY","Detroit, MI",Michigan,-7,-23
11/1/2022,"New York, NY","Detroit, MI",Michigan,-7,3
11/1/2022,"New York, NY","Detroit, MI",Michigan,-6,-29
11/1/2022,"New York, NY","Detroit, MI",Michigan,-5,-36
11/1/2022,"New York, NY","Detroit, MI",Michigan,-5,-17
11/1/2022,"New York, NY","Detroit, MI",Michigan,-4,4
11/1/2022,"New York, NY","Detroit, MI",Michigan,-4,5
11/1/2022,"New York, NY","Detroit, MI",Michigan,-2,-24
11/1/2022,"New York, NY","Detroit, MI",Michigan,36,24
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-10,26
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-8,6
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-8,7
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-6,-23
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-6,-19
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-4,-12
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-4,12
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,-1,-22
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,1,9
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,5,12
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,5,22
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,11,31
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,22,23
11/1/2022,"New York, NY","Fort Lauderdale, FL",Florida,178,179
11/1/2022,"New York, NY","Grand Rapids, MI",Michigan,-5,-24
11/1/2022,"New York, NY","Grand Rapids, MI",Michigan,-3,-2
11/1/2022,"New York, NY","Greensboro/High Point, NC",North Carolina,-12,6
11/1/2022,"New York, NY","Greensboro/High Point, NC",North Carolina,-10,-27
11/1/2022,"New York, NY","Greensboro/High Point, NC",North Carolina,-9,11
11/1/2022,"New York, NY","Greensboro/High Point, NC",North Carolina,-8,-34
11/1/2022,"New York, NY","Greensboro/High Point, NC",North Carolina,-8,0
11/1/2022,"New York, NY","Greensboro/High Point, NC",North Carolina,20,10
11/1/2022,"New York, NY","Greer, SC",South Carolina,-8,13
11/1/2022,"New York, NY","Greer, SC",South Carolina,-5,-21
11/1/2022,"New York, NY","Greer, SC",South Carolina,20,41
11/1/2022,"New York, NY","Houston, TX",Texas,-1,10
11/1/2022,"New York, NY","Houston, TX",Texas,22,19
